"Location: PAMTest_Capriata/Saiwa"
Measurement: Baseline
"Model: Site Schduel"
Date Range: 1/1/2023 - 12/31/2023
Interval: Hourly
"Modeled Measurement: Energy (kWh)"
"Driver Measurements: Temperature (°C)"
"Expression: (199.942285426129+10.2253658819428*(AGGREGATE PER HOUR({PAM(\87198:87198, 18, °C)})-2.22222222222222))*{SiteSchedule(hour,TOU,On Peak:1,0)}+(270.812194692224+4.65716674484241*(AGGREGATE PER HOUR({PAM(\87198:87198, 18, °C)})-1.11111111111111))*{SiteSchedule(hour,TOU,Off Peak:1,0)}"

Timestamp,Actual,Temperature (°C),Baseline,Difference,CUSUM
2023-01-01 17:00:00,356,16.11111111111111,341.9612560086688,-14.038743991331216,-472.67179979508626
2023-01-01 18:00:00,363,16.11111111111111,341.9612560086688,-21.038743991331216,-493.7105437864175
2023-01-01 19:00:00,359,16.11111111111111,340.66969586486056,-18.330304135139443,-512.0408479215569
2023-01-01 20:00:00,392,16.11111111111111,340.66969586486056,-51.33030413513944,-563.3711520566962
2023-01-01 21:00:00,418,16.11111111111111,340.66969586486056,-77.33030413513944,-640.7014561918356
2023-01-01 22:00:00,586,16.11111111111111,340.66969586486056,-245.33030413513944,-886.031760326975
2023-01-01 23:00:00,700,16.11111111111111,340.66969586486056,-359.33030413513944,-1245.3620644621144
2023-01-02 00:00:00,679,15,335.495066148369,-343.504933851631,-1588.8669983137454
2023-01-02 01:00:00,680,15,335.495066148369,-344.504933851631,-1933.3719321653764
2023-01-02 02:00:00,708,15,335.495066148369,-372.504933851631,-2305.876866017007
2023-01-02 03:00:00,779,13.88888888888889,330.3204364318774,-448.6795635681226,-2754.55642958513
2023-01-02 04:00:00,798,13.88888888888889,330.3204364318774,-467.6795635681226,-3222.235993153253
2023-01-02 05:00:00,865,13.88888888888889,330.3204364318774,-534.6795635681226,-3756.9155567213757
2023-01-02 06:00:00,961,15,335.495066148369,-625.504933851631,-4382.420490573007
2023-01-02 07:00:00,1079,13.88888888888889,330.3204364318774,-748.6795635681226,-5131.1000541411295
2023-01-02 08:00:00,1133,13.88888888888889,330.3204364318774,-802.6795635681226,-5933.779617709252
2023-01-02 09:00:00,1253,12.777777777777779,307.87670306885934,-945.1232969311407,-6878.902914640393
2023-01-02 10:00:00,1288,15,330.59973836206564,-957.4002616379344,-7836.303176278327
2023-01-02 11:00:00,240,15,330.59973836206564,90.59973836206564,-7745.7034379162615
2023-01-02 12:00:00,151,16.11111111111111,341.9612560086688,190.96125600866878,-7554.742181907593
2023-01-02 13:00:00,128,16.11111111111111,341.9612560086688,213.96125600866878,-7340.780925898924
2023-01-02 14:00:00,85,16.11111111111111,341.9612560086688,256.9612560086688,-7083.819669890255
2023-01-02 15:00:00,104,16.11111111111111,341.9612560086688,237.96125600866878,-6845.858413881586
2023-01-02 16:00:00,144,16.11111111111111,341.9612560086688,197.96125600866878,-6647.897157872917
2023-01-02 17:00:00,134,16.11111111111111,341.9612560086688,207.96125600866878,-6439.935901864248
2023-01-02 18:00:00,108,16.11111111111111,341.9612560086688,233.96125600866878,-6205.974645855579
2023-01-02 19:00:00,200,15,335.495066148369,135.495066148369,-6070.47957970721
2023-01-02 20:00:00,250,15,335.495066148369,85.495066148369,-5984.984513558841
2023-01-02 21:00:00,193,15,335.495066148369,142.495066148369,-5842.489447410472
2023-01-02 22:00:00,158,16.11111111111111,340.66969586486056,182.66969586486056,-5659.819751545611
2023-01-02 23:00:00,221,15,335.495066148369,114.495066148369,-5545.324685397242
2023-01-03 00:00:00,194,13.88888888888889,330.3204364318774,136.3204364318774,-5409.004248965365
2023-01-03 01:00:00,202,13.88888888888889,330.3204364318774,128.3204364318774,-5280.683812533488
2023-01-03 02:00:00,237,12.777777777777779,325.14580671538585,88.14580671538585,-5192.538005818102
2023-01-03 03:00:00,137,12.777777777777779,325.14580671538585,188.14580671538585,-5004.3921991027155
2023-01-03 04:00:00,175,12.777777777777779,325.14580671538585,150.14580671538585,-4854.246392387329
2023-01-03 05:00:00,216,13.88888888888889,330.3204364318774,114.3204364318774,-4739.925955955452
2023-01-03 06:00:00,201,12.777777777777779,325.14580671538585,124.14580671538585,-4615.780149240066
2023-01-03 07:00:00,200,12.777777777777779,325.14580671538585,125.14580671538585,-4490.63434252468
2023-01-03 08:00:00,200,12.777777777777779,325.14580671538585,125.14580671538585,-4365.488535809293
2023-01-03 09:00:00,189,12.777777777777779,307.87670306885934,118.87670306885934,-4246.611832740434
2023-01-03 10:00:00,205,12.777777777777779,307.87670306885934,102.87670306885934,-4143.735129671574
2023-01-03 11:00:00,155,13.88888888888889,319.2382207154625,164.2382207154625,-3979.496908956112
2023-01-03 12:00:00,195,12.777777777777779,307.87670306885934,112.87670306885934,-3866.6202058872523
2023-01-03 13:00:00,154,12.777777777777779,307.87670306885934,153.87670306885934,-3712.7435028183927
2023-01-03 14:00:00,135,13.88888888888889,319.2382207154625,184.2382207154625,-3528.5052821029303
2023-01-03 15:00:00,151,12.777777777777779,307.87670306885934,156.87670306885934,-3371.6285790340708
2023-01-03 16:00:00,212,12.777777777777779,307.87670306885934,95.87670306885934,-3275.751875965211
2023-01-03 17:00:00,161,12.777777777777779,307.87670306885934,146.87670306885934,-3128.8751728963516
2023-01-03 18:00:00,154,12.777777777777779,307.87670306885934,153.87670306885934,-2974.998469827492
2023-01-03 19:00:00,119,12.222222222222221,322.55849185714004,203.55849185714004,-2771.439977970352
2023-01-03 20:00:00,100,12.777777777777779,325.14580671538585,225.14580671538585,-2546.2941712549664
2023-01-03 21:00:00,85,12.777777777777779,325.14580671538585,240.14580671538585,-2306.1483645395806
2023-01-03 22:00:00,67,12.777777777777779,325.14580671538585,258.14580671538585,-2048.002557824195
2023-01-03 23:00:00,73,12.777777777777779,325.14580671538585,252.14580671538585,-1795.856751108809
2023-01-04 00:00:00,124,12.777777777777779,325.14580671538585,201.14580671538585,-1594.7109443934232
2023-01-04 01:00:00,80,12.777777777777779,325.14580671538585,245.14580671538585,-1349.5651376780374
2023-01-04 02:00:00,94,12.777777777777779,325.14580671538585,231.14580671538585,-1118.4193309626517
2023-01-04 03:00:00,56,12.777777777777779,325.14580671538585,269.14580671538585,-849.2735242472659
2023-01-04 04:00:00,67,12.777777777777779,325.14580671538585,258.14580671538585,-591.1277175318801
2023-01-04 05:00:00,48,12.777777777777779,325.14580671538585,277.14580671538585,-313.98191081649423
2023-01-04 06:00:00,57,12.777777777777779,325.14580671538585,268.14580671538585,-45.83610410110839
2023-01-04 07:00:00,87,12.777777777777779,325.14580671538585,238.14580671538585,192.30970261427746
2023-01-04 08:00:00,49,12.777777777777779,325.14580671538585,276.14580671538585,468.4555093296633
2023-01-04 09:00:00,69,12.777777777777779,307.87670306885934,238.87670306885934,707.3322123985226
2023-01-04 10:00:00,151,13.88888888888889,319.2382207154625,168.2382207154625,875.5704331139851
2023-01-04 11:00:00,132,15,330.59973836206564,198.59973836206564,1074.1701714760507
2023-01-04 12:00:00,137,15,330.59973836206564,193.59973836206564,1267.7699098381163
2023-01-04 13:00:00,105,15,330.59973836206564,225.59973836206564,1493.369648200182
2023-01-04 14:00:00,119,16.11111111111111,341.9612560086688,222.96125600866878,1716.3309042088508
2023-01-04 15:00:00,121,15,330.59973836206564,209.59973836206564,1925.9306425709165
2023-01-04 16:00:00,82,13.88888888888889,319.2382207154625,237.2382207154625,2163.168863286379
2023-01-04 17:00:00,96,13.88888888888889,319.2382207154625,223.2382207154625,2386.407084001841
2023-01-04 18:00:00,87,13.88888888888889,319.2382207154625,232.2382207154625,2618.6453047173036
2023-01-04 19:00:00,89,15,335.495066148369,246.495066148369,2865.1403708656726
2023-01-04 20:00:00,101,13.88888888888889,330.3204364318774,229.3204364318774,3094.4608072975498
2023-01-04 21:00:00,88,13.88888888888889,330.3204364318774,242.3204364318774,3336.781243729427
2023-01-04 22:00:00,98,13.88888888888889,330.3204364318774,232.3204364318774,3569.101680161304
2023-01-04 23:00:00,106,13.88888888888889,330.3204364318774,224.3204364318774,3793.4221165931813
2023-01-05 00:00:00,127,13.88888888888889,330.3204364318774,203.3204364318774,3996.7425530250584
2023-01-05 01:00:00,109,13.88888888888889,330.3204364318774,221.3204364318774,4218.062989456936
2023-01-05 02:00:00,116,13.88888888888889,330.3204364318774,214.3204364318774,4432.383425888813
2023-01-05 03:00:00,70,13.88888888888889,330.3204364318774,260.3204364318774,4692.70386232069
2023-01-05 04:00:00,86,13.88888888888889,330.3204364318774,244.3204364318774,4937.024298752567
2023-01-05 05:00:00,63,13.88888888888889,330.3204364318774,267.3204364318774,5204.344735184444
2023-01-05 06:00:00,93,13.88888888888889,330.3204364318774,237.3204364318774,5441.6651716163215
2023-01-05 07:00:00,99,13.88888888888889,330.3204364318774,231.3204364318774,5672.985608048199
2023-01-05 08:00:00,93,13.88888888888889,330.3204364318774,237.3204364318774,5910.306044480076
2023-01-05 09:00:00,76,13.88888888888889,319.2382207154625,243.2382207154625,6153.544265195538
2023-01-05 10:00:00,45,13.88888888888889,319.2382207154625,274.2382207154625,6427.782485911001
2023-01-05 11:00:00,94,13.88888888888889,319.2382207154625,225.2382207154625,6653.020706626463
2023-01-05 12:00:00,68,15,330.59973836206564,262.59973836206564,6915.620444988528
2023-01-05 13:00:00,53,15,330.59973836206564,277.59973836206564,7193.220183350593
2023-01-05 14:00:00,56,13.88888888888889,319.2382207154625,263.2382207154625,7456.458404066056
2023-01-05 15:00:00,107,15,330.59973836206564,223.59973836206564,7680.058142428121
2023-01-05 16:00:00,149,13.88888888888889,319.2382207154625,170.2382207154625,7850.296363143583
2023-01-05 17:00:00,93,15,330.59973836206564,237.59973836206564,8087.896101505648
2023-01-05 18:00:00,48,13.88888888888889,319.2382207154625,271.2382207154625,8359.13432222111
2023-01-05 19:00:00,164,12.777777777777779,325.14580671538585,161.14580671538585,8520.280128936496
2023-01-05 20:00:00,83,12.222222222222221,322.55849185714004,239.55849185714004,8759.838620793636
2023-01-05 21:00:00,47,12.222222222222221,322.55849185714004,275.55849185714004,9035.397112650777
2023-01-05 22:00:00,53,12.222222222222221,322.55849185714004,269.55849185714004,9304.955604507917
2023-01-05 23:00:00,49,12.222222222222221,322.55849185714004,273.55849185714004,9578.514096365057
2023-01-06 00:00:00,49,12.222222222222221,322.55849185714004,273.55849185714004,9852.072588222198
2023-01-06 01:00:00,47,12.222222222222221,322.55849185714004,275.55849185714004,10127.631080079338
2023-01-06 02:00:00,47,12.222222222222221,322.55849185714004,275.55849185714004,10403.189571936478
2023-01-06 03:00:00,47,12.222222222222221,322.55849185714004,275.55849185714004,10678.748063793619
2023-01-06 04:00:00,331,12.222222222222221,322.55849185714004,-8.44150814285996,10670.306555650759
2023-01-06 05:00:00,555,12.777777777777779,325.14580671538585,-229.85419328461415,10440.452362366144
2023-01-06 06:00:00,436,12.777777777777779,325.14580671538585,-110.85419328461415,10329.59816908153
2023-01-06 07:00:00,363,12.777777777777779,325.14580671538585,-37.854193284614155,10291.743975796915
2023-01-06 08:00:00,357,12.222222222222221,322.55849185714004,-34.44150814285996,10257.302467654055
2023-01-06 09:00:00,347,12.222222222222221,302.1959442455577,-44.80405575444229,10212.498411899613
2023-01-06 10:00:00,349,13.88888888888889,319.2382207154625,-29.76177928453751,10182.736632615075
2023-01-06 11:00:00,348,13.88888888888889,319.2382207154625,-28.76177928453751,10153.974853330537
2023-01-06 12:00:00,349,16.11111111111111,341.9612560086688,-7.038743991331216,10146.936109339205
2023-01-06 13:00:00,346,15,330.59973836206564,-15.400261637934364,10131.53584770127
2023-01-06 14:00:00,339,15,330.59973836206564,-8.400261637934364,10123.135586063336
2023-01-06 15:00:00,339,15,330.59973836206564,-8.400261637934364,10114.7353244254
2023-01-06 16:00:00,345,15,330.59973836206564,-14.400261637934364,10100.335062787466
2023-01-06 17:00:00,356,13.88888888888889,319.2382207154625,-36.76177928453751,10063.573283502928
2023-01-06 18:00:00,346,15,330.59973836206564,-15.400261637934364,10048.173021864994
2023-01-06 19:00:00,355,13.88888888888889,330.3204364318774,-24.679563568122603,10023.49345829687
2023-01-06 20:00:00,355,13.88888888888889,330.3204364318774,-24.679563568122603,9998.813894728748
2023-01-06 21:00:00,356,13.88888888888889,330.3204364318774,-25.679563568122603,9973.134331160625
2023-01-06 22:00:00,351,13.88888888888889,330.3204364318774,-20.679563568122603,9952.454767592502
2023-01-06 23:00:00,356,12.777777777777779,325.14580671538585,-30.854193284614155,9921.600574307888
2023-01-07 00:00:00,353,13.88888888888889,330.3204364318774,-22.679563568122603,9898.921010739765
2023-01-07 01:00:00,357,12.777777777777779,325.14580671538585,-31.854193284614155,9867.06681745515
2023-01-07 02:00:00,355,12.777777777777779,325.14580671538585,-29.854193284614155,9837.212624170535
2023-01-07 03:00:00,360,12.222222222222221,322.55849185714004,-37.44150814285996,9799.771116027676
2023-01-07 04:00:00,356,12.222222222222221,322.55849185714004,-33.44150814285996,9766.329607884816
2023-01-07 05:00:00,360,12.222222222222221,322.55849185714004,-37.44150814285996,9728.888099741956
2023-01-07 06:00:00,392,12.222222222222221,322.55849185714004,-69.44150814285996,9659.446591599097
2023-01-07 07:00:00,414,12.222222222222221,322.55849185714004,-91.44150814285996,9568.005083456237
2023-01-07 08:00:00,400,12.222222222222221,322.55849185714004,-77.44150814285996,9490.563575313377
2023-01-07 09:00:00,398,12.222222222222221,302.1959442455577,-95.80405575444229,9394.759519558935
2023-01-07 10:00:00,390,12.222222222222221,302.1959442455577,-87.80405575444229,9306.955463804492
2023-01-07 11:00:00,378,12.222222222222221,302.1959442455577,-75.80405575444229,9231.15140805005
2023-01-07 12:00:00,374,11.11111111111111,290.83442659895456,-83.16557340104544,9147.985834649004
2023-01-07 13:00:00,369,11.11111111111111,290.83442659895456,-78.16557340104544,9069.820261247958
2023-01-07 14:00:00,344,12.222222222222221,302.1959442455577,-41.80405575444229,9028.016205493515
2023-01-07 15:00:00,334,12.222222222222221,302.1959442455577,-31.804055754442288,8996.212149739073
2023-01-07 16:00:00,340,12.222222222222221,302.1959442455577,-37.80405575444229,8958.40809398463
2023-01-07 17:00:00,346,12.222222222222221,302.1959442455577,-43.80405575444229,8914.604038230187
2023-01-07 18:00:00,343,12.222222222222221,302.1959442455577,-40.80405575444229,8873.799982475744
2023-01-07 19:00:00,354,12.222222222222221,322.55849185714004,-31.44150814285996,8842.358474332885
2023-01-07 20:00:00,345,12.777777777777779,325.14580671538585,-19.854193284614155,8822.50428104827
2023-01-07 21:00:00,339,13.88888888888889,330.3204364318774,-8.679563568122603,8813.824717480147
2023-01-07 22:00:00,345,13.88888888888889,330.3204364318774,-14.679563568122603,8799.145153912024
2023-01-07 23:00:00,348,13.88888888888889,330.3204364318774,-17.679563568122603,8781.465590343902
2023-01-08 00:00:00,385,13.88888888888889,330.3204364318774,-54.6795635681226,8726.786026775779
2023-01-08 01:00:00,344,13.88888888888889,330.3204364318774,-13.679563568122603,8713.106463207656
2023-01-08 02:00:00,332,12.777777777777779,325.14580671538585,-6.854193284614155,8706.252269923041
2023-01-08 03:00:00,332,12.777777777777779,325.14580671538585,-6.854193284614155,8699.398076638427
2023-01-08 04:00:00,343,13.88888888888889,330.3204364318774,-12.679563568122603,8686.718513070304
2023-01-08 05:00:00,337,12.777777777777779,325.14580671538585,-11.854193284614155,8674.864319785689
2023-01-08 06:00:00,345,13.88888888888889,330.3204364318774,-14.679563568122603,8660.184756217566
2023-01-08 07:00:00,348,13.88888888888889,330.3204364318774,-17.679563568122603,8642.505192649443
2023-01-08 08:00:00,350,13.88888888888889,330.3204364318774,-19.679563568122603,8622.82562908132
2023-01-08 09:00:00,335,13.88888888888889,319.2382207154625,-15.76177928453751,8607.063849796783
2023-01-08 10:00:00,324,13.88888888888889,319.2382207154625,-4.761779284537511,8602.302070512245
2023-01-08 11:00:00,325,13.88888888888889,319.2382207154625,-5.761779284537511,8596.540291227708
2023-01-08 12:00:00,332,12.777777777777779,307.87670306885934,-24.123296931140658,8572.416994296567
2023-01-08 13:00:00,319,13.88888888888889,319.2382207154625,0.23822071546248935,8572.65521501203
2023-01-08 14:00:00,334,12.777777777777779,307.87670306885934,-26.123296931140658,8546.53191808089
2023-01-08 15:00:00,323,12.777777777777779,307.87670306885934,-15.123296931140658,8531.408621149749
2023-01-08 16:00:00,334,12.777777777777779,307.87670306885934,-26.123296931140658,8505.285324218608
2023-01-08 17:00:00,348,12.777777777777779,307.87670306885934,-40.12329693114066,8465.162027287468
2023-01-08 18:00:00,338,12.777777777777779,307.87670306885934,-30.123296931140658,8435.038730356328
2023-01-08 19:00:00,343,12.777777777777779,325.14580671538585,-17.854193284614155,8417.184537071713
2023-01-08 20:00:00,375,12.777777777777779,325.14580671538585,-49.854193284614155,8367.330343787098
2023-01-08 21:00:00,405,12.777777777777779,325.14580671538585,-79.85419328461415,8287.476150502484
2023-01-08 22:00:00,531,12.777777777777779,325.14580671538585,-205.85419328461415,8081.62195721787
2023-01-08 23:00:00,720,10,312.20923242415694,-407.79076757584306,7673.831189642026
2023-01-09 00:00:00,740,8.88888888888889,307.0346027076654,-432.9653972923346,7240.865792349692
2023-01-09 01:00:00,736,10,312.20923242415694,-423.79076757584306,6817.075024773849
2023-01-09 02:00:00,767,8.88888888888889,307.0346027076654,-459.9653972923346,6357.1096274815145
2023-01-09 03:00:00,900,10,312.20923242415694,-587.7907675758431,5769.318859905671
2023-01-09 04:00:00,1009,10,312.20923242415694,-696.7907675758431,5072.528092329828
2023-01-09 05:00:00,990,10,312.20923242415694,-677.7907675758431,4394.7373247539845
2023-01-09 06:00:00,1317,10,312.20923242415694,-1004.7907675758431,3389.946557178141
2023-01-09 07:00:00,1525,10,312.20923242415694,-1212.7907675758431,2177.155789602298
2023-01-09 08:00:00,985,10,312.20923242415694,-672.7907675758431,1504.3650220264547
2023-01-09 09:00:00,276,10,279.4729089523514,3.4729089523514176,1507.837930978806
2023-01-09 10:00:00,302,11.11111111111111,290.83442659895456,-11.165573401045435,1496.6723575777605
2023-01-09 11:00:00,340,11.11111111111111,290.83442659895456,-49.165573401045435,1447.506784176715
2023-01-09 12:00:00,266,12.777777777777779,307.87670306885934,41.87670306885934,1489.3834872455743
2023-01-09 13:00:00,115,13.88888888888889,319.2382207154625,204.2382207154625,1693.621707961037
2023-01-09 14:00:00,249,16.11111111111111,341.9612560086688,92.96125600866878,1786.5829639697058
2023-01-09 15:00:00,250,17.22222222222222,353.32277365527193,103.32277365527193,1889.9057376249777
2023-01-09 16:00:00,181,15,330.59973836206564,149.59973836206564,2039.5054759870434
2023-01-09 17:00:00,235,13.88888888888889,319.2382207154625,84.23822071546249,2123.743696702506
2023-01-09 18:00:00,345,12.777777777777779,307.87670306885934,-37.12329693114066,2086.6203997713656
2023-01-09 19:00:00,409,12.222222222222221,322.55849185714004,-86.44150814285996,2000.1788916285057
2023-01-09 20:00:00,438,12.777777777777779,325.14580671538585,-112.85419328461415,1887.3246983438914
2023-01-09 21:00:00,438,12.777777777777779,325.14580671538585,-112.85419328461415,1774.4705050592772
2023-01-09 22:00:00,388,12.222222222222221,322.55849185714004,-65.44150814285996,1709.0289969164173
2023-01-09 23:00:00,408,12.777777777777779,325.14580671538585,-82.85419328461415,1626.1748036318031
2023-01-10 00:00:00,405,12.777777777777779,325.14580671538585,-79.85419328461415,1546.320610347189
2023-01-10 01:00:00,413,11.11111111111111,317.3838621406485,-95.61613785935151,1450.7044724878374
2023-01-10 02:00:00,411,11.11111111111111,317.3838621406485,-93.61613785935151,1357.0883346284859
2023-01-10 03:00:00,388,11.11111111111111,317.3838621406485,-70.61613785935151,1286.4721967691344
2023-01-10 04:00:00,435,8.88888888888889,307.0346027076654,-127.96539729233461,1158.5067994767996
2023-01-10 05:00:00,383,11.11111111111111,317.3838621406485,-65.61613785935151,1092.8906616174481
2023-01-10 06:00:00,384,11.11111111111111,317.3838621406485,-66.61613785935151,1026.2745237580966
2023-01-10 07:00:00,421,12.777777777777779,325.14580671538585,-95.85419328461415,930.4203304734824
2023-01-10 08:00:00,355,12.777777777777779,325.14580671538585,-29.854193284614155,900.5661371888682
2023-01-10 09:00:00,386,12.777777777777779,307.87670306885934,-78.12329693114066,822.4428402577275
2023-01-10 10:00:00,347,13.88888888888889,319.2382207154625,-27.76177928453751,794.68106097319
2023-01-10 11:00:00,310,13.88888888888889,319.2382207154625,9.23822071546249,803.9192816886525
2023-01-10 12:00:00,327,15,330.59973836206564,3.5997383620656365,807.5190200507182
2023-01-10 13:00:00,234,16.11111111111111,341.9612560086688,107.96125600866878,915.4802760593869
2023-01-10 14:00:00,320,16.11111111111111,341.9612560086688,21.961256008668784,937.4415320680557
2023-01-10 15:00:00,334,16.11111111111111,341.9612560086688,7.961256008668784,945.4027880767245
2023-01-10 16:00:00,357,16.11111111111111,341.9612560086688,-15.038743991331216,930.3640440853933
2023-01-10 17:00:00,341,15,330.59973836206564,-10.400261637934364,919.9637824474589
2023-01-10 18:00:00,272,12.777777777777779,307.87670306885934,35.87670306885934,955.8404855163183
2023-01-10 19:00:00,328,12.222222222222221,322.55849185714004,-5.441508142859959,950.3989773734584
2023-01-10 20:00:00,302,11.11111111111111,317.3838621406485,15.383862140648489,965.7828395141069
2023-01-10 21:00:00,267,11.11111111111111,317.3838621406485,50.38386214064849,1016.1667016547553
2023-01-10 22:00:00,113,10,312.20923242415694,199.20923242415694,1215.3759340789122
2023-01-10 23:00:00,244,11.11111111111111,317.3838621406485,73.38386214064849,1288.7597962195607
2023-01-11 00:00:00,301,11.11111111111111,317.3838621406485,16.38386214064849,1305.1436583602092
2023-01-11 01:00:00,296,11.11111111111111,317.3838621406485,21.38386214064849,1326.5275205008577
2023-01-11 02:00:00,271,8.88888888888889,307.0346027076654,36.034602707665385,1362.5621232085232
2023-01-11 03:00:00,314,8.88888888888889,307.0346027076654,-6.965397292334615,1355.5967259161885
2023-01-11 04:00:00,318,7.777777777777778,301.8599729911738,-16.140027008826223,1339.4566989073624
2023-01-11 05:00:00,262,10,312.20923242415694,50.20923242415694,1389.6659313315192
2023-01-11 06:00:00,258,8.88888888888889,307.0346027076654,49.034602707665385,1438.7005340391847
2023-01-11 07:00:00,217,8.88888888888889,307.0346027076654,90.03460270766539,1528.73513674685
2023-01-11 08:00:00,270,8.88888888888889,307.0346027076654,37.034602707665385,1565.7697394545153
2023-01-11 09:00:00,216,8.88888888888889,268.11139130574827,52.11139130574827,1617.8811307602637
2023-01-11 10:00:00,286,12.222222222222221,302.1959442455577,16.195944245557712,1634.0770750058214
2023-01-11 11:00:00,344,12.777777777777779,307.87670306885934,-36.12329693114066,1597.9537780746807
2023-01-11 12:00:00,305,13.88888888888889,319.2382207154625,14.23822071546249,1612.1919987901433
2023-01-11 13:00:00,221,13.88888888888889,319.2382207154625,98.23822071546249,1710.4302195056057
2023-01-11 14:00:00,202,13.88888888888889,319.2382207154625,117.23822071546249,1827.668440221068
2023-01-11 15:00:00,293,13.88888888888889,319.2382207154625,26.23822071546249,1853.9066609365304
2023-01-11 16:00:00,315,13.88888888888889,319.2382207154625,4.238220715462489,1858.1448816519928
2023-01-11 17:00:00,310,13.88888888888889,319.2382207154625,9.23822071546249,1867.3831023674552
2023-01-11 18:00:00,213,12.777777777777779,307.87670306885934,94.87670306885934,1962.2598054363145
2023-01-11 19:00:00,294,12.777777777777779,325.14580671538585,31.145806715385845,1993.4056121517003
2023-01-11 20:00:00,270,12.777777777777779,325.14580671538585,55.145806715385845,2048.5514188670863
2023-01-11 21:00:00,298,12.777777777777779,325.14580671538585,27.145806715385845,2075.697225582472
2023-01-11 22:00:00,291,12.222222222222221,322.55849185714004,31.55849185714004,2107.255717439612
2023-01-11 23:00:00,311,12.222222222222221,322.55849185714004,11.55849185714004,2118.814209296752
2023-01-12 00:00:00,312,12.222222222222221,322.55849185714004,10.55849185714004,2129.3727011538917
2023-01-12 01:00:00,337,11.11111111111111,317.3838621406485,-19.61613785935151,2109.7565632945402
2023-01-12 02:00:00,347,11.11111111111111,317.3838621406485,-29.61613785935151,2080.1404254351887
2023-01-12 03:00:00,269,10,312.20923242415694,43.20923242415694,2123.349657859346
2023-01-12 04:00:00,323,10,312.20923242415694,-10.790767575843063,2112.558890283503
2023-01-12 05:00:00,313,10,312.20923242415694,-0.7907675758430628,2111.76812270766
2023-01-12 06:00:00,326,11.11111111111111,317.3838621406485,-8.616137859351511,2103.1519848483085
2023-01-12 07:00:00,338,11.11111111111111,317.3838621406485,-20.61613785935151,2082.535846988957
2023-01-12 08:00:00,353,10,312.20923242415694,-40.79076757584306,2041.745079413114
2023-01-12 09:00:00,309,11.11111111111111,290.83442659895456,-18.165573401045435,2023.5795060120686
2023-01-12 10:00:00,362,12.222222222222221,302.1959442455577,-59.80405575444229,1963.7754502576263
2023-01-12 11:00:00,396,12.777777777777779,307.87670306885934,-88.12329693114066,1875.6521533264856
2023-01-12 12:00:00,354,13.88888888888889,319.2382207154625,-34.76177928453751,1840.8903740419482
2023-01-12 13:00:00,329,15,330.59973836206564,1.5997383620656365,1842.4901124040139
2023-01-12 14:00:00,325,15,330.59973836206564,5.5997383620656365,1848.0898507660795
2023-01-12 15:00:00,296,15,330.59973836206564,34.59973836206564,1882.6895891281451
2023-01-12 16:00:00,330,13.88888888888889,319.2382207154625,-10.76177928453751,1871.9278098436075
2023-01-12 17:00:00,320,13.88888888888889,319.2382207154625,-0.7617792845375106,1871.16603055907
2023-01-12 18:00:00,333,12.777777777777779,307.87670306885934,-25.123296931140658,1846.0427336279292
2023-01-12 19:00:00,276,12.222222222222221,322.55849185714004,46.55849185714004,1892.6012254850693
